ListingKey,Term,BorrowerRate,ProsperRating (Alpha),IsBorrowerHomeowner,CreditScore
3D5035942376267849BC5EB,36,0.2624,E,True,669
376F3560857653512AB792B,36,0.3177,HR,False,669
37763602721714873EEADCE,60,0.1875,C,False,649
31223589367070555E72A99,36,0.1203,A,True,769
312935795010794151E52F9,36,0.1459,B,False,749
3139359682313671884930D,60,0.194,C,False,669
313C3587994620894E05733,36,0.0799,AA,False,769
316735506606836220F8ACD,36,0.127,A,False,729
00CC3482832502051EB02FD,36,0.199,C,True,649
00CC358980075941060AB4D,60,0.2085,D,True,689
00ED357299095876033730A,36,0.2346,D,True,709
00F23542786755903F30151,36,0.0999,A,False,749
00FE35729553959812189BF,36,0.1734,C,False,709
01033464351866809871CC2,36,0.094,AA,True,809
01133583100556270E8313B,36,0.1299,A,False,669
46593534850020302794C88,36,0.3073,E,True,629
465D35591749488888B0785,36,0.0974,A,True,809
466635953391540229706F5,60,0.2085,D,False,709
467235179156901655F1C68,60,0.149,A,True,849
467F35873058987824C966F,36,0.173,C,True,689
4685347195009875809A70E,36,0.2,HR,True,689
46893577997388346DED563,60,0.1419,B,True,749
0A803594407124987F25A9F,60,0.1349,B,False,729
0A813530371871579A95070,36,0.1799,B,True,709
0A883595605120998B2479B,60,0.1314,B,True,749
0A8A3599440405519A694AC,60,0.197,C,True,709
09DD3585773442840EDA727,60,0.1169,A,True,709
09E43467802474993594C31,36,0.35,HR,True,669
09E63522265887541441F1D,36,0.1899,C,True,669
3D6035919831193329B2613,36,0.0949,A,True,709
3D6435937004844127FA1D1,36,0.0869,AA,True,709
3D783597379918965D759B9,36,0.099,A,True,709
3D7C3590502800659746A5A,60,0.1399,B,True,729
3D833586292505448DF4633,60,0.1334,A,True,709
3D88355437776946367BA94,36,0.0749,AA,True,829
3D883561364240807064C3D,60,0.1076,AA,False,729
3D9536009379015189AE6D9,36,0.099,A,False,709
317436009810553431180E4,60,0.162,C,True,669
31763502760870041AF7D9E,36,0.295,D,False,649
319F3582805598621B8DC2A,60,0.2059,C,False,709
31A33534182376892597B6C,36,0.1254,A,True,789
31B03593571025138646A7D,60,0.1485,B,True,729
31D03572218562445845254,60,0.2579,D,False,689
01163604029146842E28D9C,36,0.28,E,True,689
011735172129092481748A3,36,0.3199,HR,True,709
00B43556833108541D6D92F,36,0.2324,D,False,709
00DC35580759283056D6711,36,0.2324,D,True,689
00DF359002447030629EBFC,60,0.1695,C,True,669
02403581116097513559204,60,0.1699,B,True,729
0246359039060213719C861,36,0.1199,A,True,689
0251357580133382127582B,36,0.3134,HR,False,729
02633551901104909EC94F7,60,0.287,D,True,749
02653519368785159541656,36,0.2699,D,False,689
026B35985182764072B90DB,36,0.1274,B,False,709
46993598202546780DE5A5D,60,0.1435,B,False,669
469C35808989156865C2584,36,0.1899,C,True,669
469F34869335758433C23B8,36,0.092,A,False,749
46B2355086035216348F966,60,0.2085,B,False,649
46B53596376130207447016,36,0.2624,E,True,689
46B73585299997091CE37FD,36,0.1299,A,False,809
46C03582500205342C0CAC3,36,0.0759,AA,True,849
09F235333456442064F99AB,36,0.1621,B,True,689
0A02358556942651029F36A,60,0.1769,B,True,749
0A0B3540353657018C937B5,36,0.2452,D,False,689
0A733586239476620EE18FC,36,0.2346,D,False,689
0A7735416695589342A9EF6,36,0.1449,B,False,689
3DA5358716113542125CAF4,60,0.2359,D,False,729
3DB535502807309843298A3,36,0.2499,D,True,709
3DB73587089046542FF0BEB,36,0.1459,B,True,749
3DC43557966543171963274,36,0.0789,AA,True,769
3DC73596916887630ABFB0A,36,0.1875,C,True,729
31D735859703219242BEB59,36,0.2566,D,True,769
31DF354651209503880DFD0,36,0.3177,HR,False,689
31E73581821737306240B83,36,0.1299,A,True,729
31E93595953037528D87469,36,0.1875,C,True,729
31F2349060061927501B87B,36,0.199,C,True,689
32033590212151851A3D02B,60,0.152,B,True,729
32073594921105194F1658D,36,0.0819,AA,True,809
02AD3510608149191E20D5F,36,0.3199,E,False,709
02C13593990735104291C76,36,0.198,C,True,709
02CB358366769768695629D,60,0.1169,A,False,769
02D33501498994458A867B3,36,0.25,B,True,749
02D83496035473989B72C4C,36,0.1115,A,True,749
02DA3594616186472FD6517,60,0.2379,D,False,669
02E634890894421043F9327,36,0.071,AA,False,729
02EE3561043727355E3042E,36,0.0974,A,False,729
46C93595246358103A47399,60,0.1685,C,False,669
46DB3596355549260D55E24,60,0.1239,A,False,789
46DD3519823486450FBD8B0,36,0.2699,D,True,729
46E035794581815445D307D,36,0.1559,B,False,709
46E935897167053747AEF5C,36,0.198,C,False,649
46ED34587848928963D166B,36,0.189,C,True,789
0A7835764377406578AABF7,36,0.1359,B,False,749
0A79355892121094595E378,36,0.0839,AA,False,789
0A8735573796913005C87C7,36,0.3177,HR,False,669
0A87359480994873734E306,60,0.197,C,True,669
0ABC3600921609866C02CE3,36,0.162,C,False,709
0ABE3579585608062D883B9,36,0.1679,B,False,649
470235808723763465219A6,36,0.2492,D,True,689
47033597033829240D7BD54,36,0.285,E,True,689
4705359684356396143197A,36,0.1189,A,False,689
471235722876732763CF73C,60,0.1699,B,False,729
43A13595931448729EE8EB4,60,0.197,C,True,669
43A235899245715998F9C33,60,0.144,B,True,729
43A73544669106890D064BB,36,0.127,A,False,789
3DCB3567405478720A365B0,36,0.1034,A,True,769
3DD43559748748238E2E169,36,0.277,E,True,709
3DD835363243467133E1B2B,36,0.3177,HR,True,689
3DDB3529203746470A549C5,36,0.3149,E,True,689
3DE736011063661383EA0DF,60,0.1795,C,True,709
3DFB35983573126303A5496,36,0.1725,C,False,649
3E173579297454629E210E2,36,0.1639,B,True,729
3E1E3534837725851C1645F,36,0.1621,B,False,689
3209358640080067053EFF0,60,0.2432,D,False,689
3211359511341783439C232,36,0.1239,A,False,729
32253600030098277BEA589,36,0.0769,AA,True,769
322936002397657303F6DAD,60,0.1314,B,True,709
322C358658702034473ACD6,60,0.1099,A,True,769
32373570011011359E21263,36,0.1599,B,False,669
323C3521252949704C6B198,36,0.2399,D,True,669
0AC03594511677567B70AAB,36,0.162,B,True,689
0AC335389139305367CFB90,36,0.3177,HR,True,709
0AD735990812740560DC5B5,36,0.208,D,True,729
0AF835138143643090C594F,36,0.2899,E,True,729
0AFC3569081514462B77ABE,60,0.1847,B,True,769
0AFD360022631060520926E,60,0.1535,B,True,749
0A8F3595201741766C09C95,60,0.1139,A,True,749
023035937561777024814A4,60,0.2015,C,False,729
02323529318687300DB57DF,36,0.0854,AA,False,789
02563583917251585C2CB97,60,0.2736,D,True,769
0266359916949542075D0A4,36,0.1535,B,True,689
026D36031482974295864EA,36,0.099,A,True,709
0274359078249392348BD7C,36,0.3075,HR,True,669
0277358959970515810F4B3,36,0.2492,D,True,689
7A303545494459695A82C1D,36,0.2958,E,False,669
7A43350749111898469912E,12,0.0499,AA,False,829
7A4435896330679201276DF,36,0.105,A,True,769
7A473540771086703421C88,36,0.1449,B,False,729
7FD03557038829832AE8CC2,36,0.0974,A,False,709
3E2C355253283818287B92F,36,0.3177,HR,False,649
3E2F349893923166932FB62,36,0.149,B,True,729
3E30359327847914691F941,36,0.1299,A,False,749
3E383595280398424522BAA,36,0.1655,C,False,729
3E3935144074327560A0AD3,36,0.3199,E,False,669
3E4235923169526228C4006,36,0.2629,E,False,669
3E4735988808275847F6226,36,0.2624,E,False,649
3E4E3583344469470299F53,60,0.2139,C,True,709
3E583594092369765509F3F,36,0.1249,A,True,709
3E653601690998640C2E0B0,60,0.1189,A,True,729
3E673599399196432D80D84,36,0.0809,AA,False,749
43AA359652704282910B4A2,36,0.162,C,False,669
43BC3512624178848D530A6,36,0.2599,D,False,669
43D93584640185972D2D228,36,0.1979,C,True,689
43F53519812820399539433,12,0.2499,D,False,669
43FC3550829458294C9DD42,60,0.2085,B,True,769
44003589682848351729064,36,0.176,C,False,669
0A9335502346326387E95AE,36,0.0964,A,True,749
0A9C35867469452198E2C0B,36,0.2712,E,False,689
0AAD34594889129868BCBA1,36,0.1035,A,True,749
0AB23544158117111EDA921,36,0.3177,HR,True,729
0AB23549902443369177B27,36,0.2287,D,False,629
0AB53592440017209F774C3,36,0.2045,C,True,649
323C35940522262238D580E,36,0.195,C,True,769
3242354142306253684F3C0,36,0.2049,C,False,649
324A3538989127992A2E66D,36,0.3177,HR,True,709
3255354935785369281CA7B,36,0.3177,HR,True,669
32633602322878854D2D631,36,0.1585,C,False,669
328935795312325011A5168,36,0.1299,A,True,669
329F35957494581885791EC,36,0.1274,B,True,689
02853600327063693357F78,36,0.2235,D,True,709
024235771825404935C2E32,60,0.1099,A,True,789
02473569657548981381E6C,60,0.1939,B,True,769
024C359581837625487637B,60,0.1355,B,True,749
02503588328536962B91DB3,60,0.2359,D,True,749
025435519927711048FC4E6,60,0.261,D,True,669
02613584221611441270808,36,0.2566,D,False,669
02643551809355641ECDAD8,36,0.3177,HR,True,729
3E7235574040104860A56EE,12,0.2254,E,False,669
3E733568883252899D08023,36,0.3134,HR,False,669
3E7B3584556553754C6282C,36,0.1459,B,True,769
3E9A3470886335040D1CC29,36,0.0945,AA,True,809
484A3596809367222AF7C53,60,0.201,D,False,649
484B3558082069102B0F809,60,0.2181,C,True,649
485A3582421619702920A9F,60,0.1819,B,False,689
48673590175643466463A7D,60,0.2629,E,False,649
440E3490152081387991877,36,0.275,D,True,749
479235384611858318DBDF2,36,0.0649,AA,False,789
479A3585424993470B7F0BC,60,0.2916,E,True,629
47B03595316615805A03B66,60,0.1535,B,True,729
47BC3484803746881AF1DF6,36,0.135,B,True,749
47C0350292588891268E8F1,36,0.322,E,False,709
47C536042683082283CD884,60,0.1675,C,True,689
47CE35564722969211FDB9B,60,0.1897,B,True,709
09D535719969938343F78E6,12,0.1109,B,False,709
09D83555430445495790CFA,36,0.3177,HR,False,669
09E535939985665674B1873,36,0.105,A,True,809
09F635476606736652D26FB,36,0.3177,HR,False,709
09F83590616196103203AA7,36,0.3134,HR,False,649
0A0234768057499755C6F21,36,0.1374,A,True,769
0A053596042008404939E79,36,0.2304,D,True,689
0A0635972629771021E38F3,60,0.1535,B,True,769
32A6359674432028962C586,36,0.1465,B,False,689
32AA35966491030016E1114,36,0.1585,C,True,669
32B0355657579067560C83C,36,0.2099,C,False,709
2E17358795283998052DC39,36,0.1099,A,True,709
2E2A3506544661179F20FE9,36,0.0655,AA,False,789
2E303601415291589C5093A,36,0.2474,E,True,649
026E351729902348577BB72,36,0.1599,B,False,669
027A3512897468824FE1CA1,36,0.3125,HR,False,629
01F13564749450404DF2249,36,0.2492,D,False,689
01FF3576983535473F49EF9,36,0.2492,D,True,809
02073603622053446F66AE6,36,0.0769,AA,True,729
020C347076387003555B485,36,0.07,AA,False,809
02123551993378571E98976,36,0.2099,C,False,729
021C35455520119582568E5,60,0.2489,C,False,689
021E359544026607478823B,36,0.1685,C,False,689
354D3603799650128E20F1E,36,0.0659,AA,True,729
355A3557429142066DA131E,36,0.2449,D,True,689
356535790220836460FB171,36,0.2639,E,False,709
35683594374853628FF4636,36,0.231,D,True,669
35713467901006649B6A64A,36,0.104,A,True,729
358D35475738258410681BA,36,0.2287,D,False,649
35913558158755161767732,60,0.2684,D,True,689
0A1B358974386711629A1B0,60,0.2225,D,True,649
0A2C359061157556008B0FE,60,0.1695,C,False,729
0A2D347903924402771C783,36,0.2399,D,False,649
0A3435880030027306CD80B,36,0.1509,B,True,789
0A3A3537844828549923BCB,36,0.2049,C,False,709
0A443595594133217C1800E,60,0.194,C,True,689
0A4935236542890048B5B8F,60,0.2699,D,True,669
47CF35836391955978400A4,36,0.1899,C,False,649
47D23546454996055888AFE,36,0.3177,HR,False,669
439135340396703174F40F1,36,0.3177,HR,True,689
43983523885337721EA1498,36,0.2699,D,True,709
43A83603193817429483E69,36,0.1605,C,True,669
43BA35889490266482DDD45,60,0.18,C,True,709
2E313504703413479EDDC84,36,0.0829,A,False,769
2E313548753881356636FC1,36,0.3177,HR,False,669
2E3A3594728148214D8C338,36,0.1239,A,True,749
2E3B355131838827286EA4D,36,0.3177,HR,True,709
2E863590327815970834AFC,36,0.2699,E,False,649
2E8E3573112288791EACED3,36,0.1509,B,True,789
02203602335754811A122B3,36,0.1139,A,False,669
022C357999795495078DC45,60,0.2579,D,False,749
020E3526008577032F83C13,36,0.1129,A,True,709
021634768699841664CD2CB,36,0.071,AA,False,769
02163571984609097EE595B,60,0.2209,C,True,689
02193462505246540CB083F,36,0.1358,A,True,729
022835943645842807A790A,36,0.162,C,True,709
022F3537771829062845E0E,36,0.3058,E,False,669
35943597640456262624A0D,36,0.1239,A,False,669
35973537767842230ECA17A,36,0.2024,C,False,689
35983541133056379F4AA5F,12,0.0608,A,False,769
359A3542272125614BCC27B,36,0.3177,HR,True,709
35A43586339373116BA3266,36,0.1099,A,False,669
0A2E35268480283154E1DA4,36,0.1799,B,False,649
0A4535655523808044E6B04,60,0.3232,E,True,729
0A4C3602537635668ED9F0C,60,0.14,B,True,649
0A5335000611530862FDAF5,36,0.149,B,True,749
0A5735805705300415EBA02,36,0.1939,C,True,709
0A5E359892988846812C784,60,0.2554,E,True,649
0A633542844139808F0E31C,36,0.2049,C,True,769
08D73596125671567C0E3C4,36,0.1435,B,True,689
43C03596191773119109637,36,0.0716,AA,False,749
43C936031226397319E8D65,36,0.0769,AA,False,769
3FB03557033629737B5CF10,36,0.3177,HR,True,729
3FB635409819183927087D8,60,0.2468,C,False,729
3FBA35963912353000DA0E6,36,0.0809,AA,True,749
3FD33524818867062A6CB2D,36,0.2699,D,False,669
3FD33581102163875B28F41,60,0.1219,A,True,789
2E923592289439233211610,36,0.2999,HR,False,669
2E973595380090624141224,60,0.1465,B,False,709
2EC03579941981546A2E485,60,0.1769,B,True,749
2EC635815694779360E6282,36,0.0759,AA,True,869
2EC635885737984509D5366,60,0.162,B,False,689
02363593768686462D877F1,60,0.152,B,False,729
024235367970580581BF78F,36,0.3058,E,False,669
024A35971067004316DBB6F,36,0.1905,C,True,689
02373541187530171CB9BA2,36,0.3177,HR,True,669
0254350009276544374AA72,36,0.149,B,True,729
02553601468841089B52E95,36,0.1435,B,True,689
486F3595592225031846F2D,60,0.1465,B,True,709
486F3601936637563A51076,36,0.1685,C,False,709
48713596217312804717C6E,36,0.2235,D,False,669
48773567357256767602F31,36,0.1774,C,False,729
487D359203239474152EC0C,60,0.155,B,True,769
4884358928040549915D091,60,0.2629,E,True,669
48913569931338738CE69E6,60,0.2398,C,True,689
48963598482398314D58C98,36,0.1585,C,False,669
489735259715577183EA5FD,36,0.2699,D,False,729
08F735041975999385AE09C,60,0.179,B,True,709
09143506931067582BC51AC,36,0.2199,D,True,689
091A3533564813792966A33,60,0.1644,A,True,769
091F3527420861133599357,36,0.3199,HR,True,729
091F35987993513240F79BD,60,0.194,C,False,689
092C3602644838861AF9128,60,0.1725,C,True,669
09CE3598442263966182FBC,36,0.099,A,False,709
3FDA3559017058859AF39AB,36,0.3177,HR,True,669
3FE93595717671421F2007E,36,0.2624,E,False,649
43D73547146884280C0F1BF,36,0.3177,HR,True,669
43E235901451363021A6739,60,0.152,B,True,709
43EE3564057664387EE0B45,36,0.2346,D,False,709
43F13601997802055C9FE3A,36,0.1355,B,False,689
440135595405122614FF765,60,0.2124,B,True,769
2EE0358036162993320BA91,60,0.1334,A,True,709
2EF73583849271381BF8C30,60,0.1419,B,True,749
2E423561307966419701B40,36,0.3177,HR,True,709
2E5D35474701142862CBD9F,36,0.1768,B,False,749
2E68359954936233910DC3F,36,0.1585,C,False,669
2E693547256967548F5530A,36,0.1768,B,True,689
02723581569378951AFD9DE,60,0.1769,B,False,709
02913490596974830E7F037,36,0.32,HR,False,649
0249351077434531353F10C,60,0.1329,A,True,729
024C35658341238887C4BBD,60,0.2153,C,False,709
02543594453340460A6EC55,36,0.1485,B,False,729
42CF358470183550246BF72,36,0.1249,A,True,769
42D53585271406917B04FAF,36,0.1824,C,False,689
42E13597205647526F425AD,36,0.0769,AA,True,709
42EB3599631118263B325B6,36,0.2624,E,False,669
42FA35658878961066CC5EF,60,0.3097,E,False,629
42FC35877655107077F990F,36,0.2346,D,False,709
430B3512908014992CA7A18,60,0.1699,B,True,789
432535394700954597E4C7F,36,0.3177,HR,True,669
09D83604299228256AD3855,36,0.1635,C,False,669
09F135786395904952F8B5B,36,0.2124,C,False,709
0A013498833115177407084,36,0.149,B,False,769
0A043582554436102ECB10E,60,0.2862,E,False,629
0A043601665771570950E74,60,0.1655,C,True,729
0A1435952473693548D133F,60,0.198,C,False,669
44053472304589396D7DAA2,36,0.3065,C,True,709
44203597696960028EA5C6B,36,0.285,E,False,669
442435522249039060CC07C,60,0.2433,C,False,649
442834892870518021F5A2F,36,0.1385,B,False,729
444335875634262185AF8A4,36,0.1599,B,True,749
44553589313175597423AF5,36,0.2699,E,False,669
446735790721487204FC44E,60,0.1419,B,False,809
2E6B360087278412767C3F3,60,0.1189,A,True,689
2E78346415778324470F1FA,36,0.3395,E,False,609
2E7F35368543303473BDFB5,36,0.0999,A,True,809
2E80354427211881440FB93,60,0.2085,B,False,709
2E803602991172356E1113B,36,0.1715,C,False,709
2E873591437030639C2D7E1,60,0.2469,D,False,709
2E9735397868385767B85C3,36,0.2999,E,False,609
2E99358031475847213FABC,60,0.1819,B,True,709
0256354280980410465B2E4,36,0.1449,B,False,689
027E3598539219304AB3F9E,60,0.2694,E,True,649
02843550167205079123311,60,0.2489,C,True,689
02893591514632624D1BA15,60,0.173,C,True,769
02853603222207136133898,60,0.14,B,False,689
028E3533731468368A8A05B,36,0.0999,A,True,809
0299358513415677752D2B9,36,0.1599,B,False,669
373A3601432590790F32F4B,60,0.1039,A,True,769
3740354823528680390D08F,60,0.183,B,True,749
3749358943808930867060F,36,0.2699,E,True,649
375536006764001963A069B,36,0.0809,AA,True,769
375D3567489256081C4B4B5,36,0.2346,D,False,689
375D3601371271741397E1F,36,0.099,A,True,709
376E3591003918327172B8D,60,0.1399,B,True,789
7FD13587436726531AB9A75,36,0.1509,B,False,649
7FD2358691596940174C16B,60,0.1219,A,False,749
7FD53484890374038D620FA,36,0.2625,D,True,649
7D62352907039315624757D,12,0.0929,A,True,769
0A193591253849840BCF49E,36,0.215,D,False,709
0A2F3582024402966CFDBFD,60,0.2359,D,True,709
0A353563870597903841CAC,60,0.2024,B,True,709
0A4435212662578714D531E,36,0.0899,AA,True,829
0A563603294561080AC9FB9,60,0.1745,C,True,689
0A6835975291028104DB5BE,36,0.1314,B,False,669
09E8350465843192809663F,36,0.295,D,False,689
447E359089174351146F6CA,36,0.1399,B,False,749
44833553366871687C0CAD2,36,0.2969,E,False,769
4490360189784469931FF42,36,0.1535,B,False,749
44943594008092803EB1450,36,0.2925,E,False,669
449D3597006562109268896,36,0.201,D,False,649
44A7346731620696165366B,36,0.105,AA,True,809
44A735441290865657EEA21,36,0.1768,B,False,649
44AF35848533000402005F8,36,0.2786,E,False,749
2E9A356104843799468E387,36,0.3006,E,False,729
2FD635557324995248D5ADA,36,0.0839,AA,True,769
2FE73557913563380CFCDE6,36,0.0974,A,True,829
2FEF3544611027434092814,36,0.0999,A,True,749
2FF83599439493881B345D8,36,0.1274,B,True,709
30093595885320559EF83C3,60,0.1239,A,True,709
02993599772256552AE6506,60,0.157,C,True,729
02A03493409573122916840,36,0.0825,AA,False,809
02A1357555727161395F5F7,36,0.2019,C,True,689
0212355012893931777D617,60,0.287,D,True,749
02133555170303042DE0749,36,0.1599,B,False,749
0213355741715986426B09D,36,0.2839,E,False,649
021434774872294663BAFA2,36,0.2625,D,False,709
377B3603361025578CFC21C,36,0.2394,D,False,669
377F3596597198735DA87AD,36,0.1905,C,True,689
378034884291525660CEFDF,36,0.092,A,False,749
37823529470300594DC2420,36,0.111,A,True,709
37823591883331442590543,36,0.1485,B,True,669
378B3584551418389EE126E,36,0.1153,A,False,729
3790355354157634997872E,36,0.1151,A,False,769
09ED3534611086528FE25DA,60,0.1845,B,False,769
09EF359379650084248C120,36,0.2085,D,True,669
09F23603019450271E7C38C,60,0.135,B,True,689
09F3359770548803968A2AB,36,0.1355,B,True,709
09F43600390026511F15804,36,0.215,D,True,689
09F73586247120990825B90,60,0.1419,B,False,709
09FC3565974579963682E25,60,0.1499,A,True,809
0A923594905888377E752DC,60,0.166,C,True,729
7D8935111091786403CE7A3,36,0.2599,D,True,729
7D98360128484509054FAEC,36,0.1139,A,False,689
7DA23600153712277E8CE3F,36,0.197,C,True,709
6D89359735894285641D9BA,60,0.1765,C,False,689
6D8E35962820390887C1F25,60,0.1465,B,True,689
6D8E360216577297444221E,36,0.1355,B,True,729
6D8F3581139721586BE4F4D,36,0.2639,E,True,729
44B23504574570134DB10D7,36,0.295,D,True,689
44C835883470759651F8069,36,0.3134,HR,True,689
44CC35955627464501C778D,36,0.1239,A,True,709
44D0357906158016410A702,36,0.2346,D,False,669
44D2356746114576030D964,60,0.2895,E,True,689
44D43530848815663373F05,36,0.1799,B,False,729
44DC3484574816205BCAED9,36,0.092,A,False,749
301E3583637620354EA3A7F,36,0.2346,D,False,669
302436009078010465CF98B,60,0.194,C,True,669
302B34890414424015E79A0,36,0.3395,D,True,709
31883534253601501006CAD,36,0.3127,HR,True,669
318B3567210342736779080,36,0.2199,D,False,669
318C35952193840510A9359,36,0.208,D,False,669
319A3518091486008B2F8F8,60,0.3049,D,False,669
021A3601160728103C2EF48,60,0.197,C,False,669
021C3593633962383D1B711,36,0.176,C,False,649
021F3593082999771F5E621,36,0.099,A,False,709
02243594680734164330FCF,36,0.155,B,True,689
026135965637546314F8C15,60,0.1435,B,True,729
026F3572789049647801C33,60,0.1984,C,True,729
02713602462973785442039,36,0.1795,C,False,649
027D3517562142059A8FDC8,60,0.2699,D,True,629
0A9B3580803072899D2E9EE,60,0.1819,B,False,749
0AAE34744419376666510AD,36,0.31,HR,False,629
0AB33526328173515A261FD,36,0.1799,B,True,709
0AB835504349662696F6CBE,36,0.0864,AA,False,789
0BBF35382185164109006A9,36,0.3177,HR,False,669
